cash_request_id_main,user_id,cohort,cash_request_amount,cash_request_status,cash_request_id,type,fee_status,fee_amount,charge_moment
12925,8489,202008,97,rejected,0,0,,,
20131,65941,202010,50,money_back,0,0,,,
10630,33997,202008,50,rejected,0,0,,,
5906,21081,202006,100,rejected,0,0,,,
13008,36029,202008,100,rejected,0,0,,,
7606,31641,202007,100,rejected,0,0,,,
9718,34270,202007,100,rejected,0,0,,,
12924,36031,202008,100,rejected,0,0,,,
5908,23329,202006,100,rejected,0,0,,,
6951,29905,202007,100,rejected,0,0,,,
8203,14103,202007,100,rejected,0,0,,,
8410,13752,202007,100,rejected,0,0,,,
8678,15653,202007,60,rejected,0,0,,,
9379,34054,202007,100,rejected,0,0,,,
10166,21354,202007,100,rejected,0,0,,,
14364,34970,202009,50,rejected,0,0,,,
13061,11641,202008,60,rejected,0,0,,,
5909,21281,202006,100,rejected,0,0,,,
9895,31246,202007,100,rejected,0,0,,,
8802,27401,202007,100,rejected,0,0,,,
8204,21942,202007,100,rejected,0,0,,,
8532,23925,202007,100,rejected,0,0,,,
8679,10693,202007,100,rejected,0,0,,,
10159,29710,202007,100,rejected,0,0,,,
8972,22469,202007,100,rejected,0,0,,,
14968,33719,202009,100,rejected,0,0,,,
9174,15142,202007,50,rejected,0,0,,,
10607,22580,202008,100,rejected,0,0,,,
10915,16141,202008,50,rejected,0,0,,,
10236,15510,202007,50,rejected,0,0,,,
9896,21343,202007,100,rejected,0,0,,,
11539,31380,202008,100,money_back,11539,instant_payment,accepted,5,after
10167,25181,202007,50,rejected,0,0,,,
18509,54927,202009,100,rejected,0,0,,,
12941,1396,202008,100,rejected,0,0,,,
8107,33747,202007,100,rejected,0,0,,,
9175,23483,202007,100,rejected,0,0,,,
2201,8592,202005,100,money_back,2201,incident,accepted,5,after
2201,8592,202005,100,money_back,2201,postpone,cancelled,5,after
11960,7395,202008,100,rejected,0,0,,,
7007,12485,202007,100,direct_debit_rejected,7007,incident,cancelled,5,after
7007,12485,202007,100,direct_debit_rejected,7007,incident,rejected,5,after
6948,28056,202007,100,rejected,0,0,,,
10160,8899,202007,100,rejected,0,0,,,
12923,30304,202008,100,rejected,0,0,,,
20124,52095,202010,100,money_back,20124,postpone,cancelled,5,after
20124,52095,202010,100,money_back,20124,instant_payment,accepted,5,after
2154,9517,202005,80,money_back,2154,postpone,accepted,5,before
11425,10246,202008,100,rejected,0,0,,,
3635,15570,202006,100,direct_debit_rejected,3635,postpone,accepted,5,before
3635,15570,202006,100,direct_debit_rejected,3635,incident,cancelled,5,after
3635,15570,202006,100,direct_debit_rejected,3635,incident,rejected,5,after
8804,6947,202007,100,rejected,0,0,,,
9591,17329,202007,100,rejected,0,0,,,
14242,30606,202009,100,rejected,0,0,,,
9898,5223,202007,100,rejected,0,0,,,
13202,24411,202008,100,rejected,0,0,,,
9182,25606,202007,100,rejected,0,0,,,
11509,12670,202008,100,direct_debit_sent,11509,incident,rejected,5,after
11509,12670,202008,100,direct_debit_sent,11509,postpone,cancelled,5,after
13994,34487,202008,100,rejected,0,0,,,
8074,33089,202007,50,rejected,0,0,,,
14007,36013,202008,100,rejected,0,0,,,
1554,8944,202005,100,money_back,1554,postpone,accepted,5,before
1554,8944,202005,100,money_back,1554,postpone,cancelled,5,after
11357,34635,202008,50,rejected,0,0,,,
6059,7780,202007,100,direct_debit_rejected,6059,incident,accepted,5,after
9899,34265,202007,100,rejected,0,0,,,
8683,7434,202007,100,rejected,0,0,,,
9042,31128,202007,100,rejected,0,0,,,
9183,17329,202007,100,rejected,0,0,,,
13995,29886,202008,50,rejected,0,0,,,
9723,31281,202007,100,rejected,0,0,,,
5988,12274,202006,100,money_back,5988,incident,accepted,5,after
8077,32586,202007,80,rejected,0,0,,,
5917,23138,202006,100,rejected,0,0,,,
13992,34792,202008,40,rejected,0,0,,,
10267,22274,202007,100,direct_debit_rejected,10267,postpone,cancelled,5,after
10267,22274,202007,100,direct_debit_rejected,10267,instant_payment,rejected,5,after
10267,22274,202007,100,direct_debit_rejected,10267,incident,rejected,5,after
8079,6548,202007,50,rejected,0,0,,,
8111,15418,202007,100,rejected,0,0,,,
8684,938,202007,55,rejected,0,0,,,
9745,26977,202007,50,rejected,0,0,,,
9184,10560,202007,100,rejected,0,0,,,
10169,34860,202007,100,rejected,0,0,,,
9177,17761,202007,100,rejected,0,0,,,
8535,20566,202007,100,rejected,0,0,,,
5918,24368,202006,100,rejected,0,0,,,
12915,23776,202008,100,rejected,0,0,,,
13062,12454,202008,100,rejected,0,0,,,
20786,69977,202010,100,direct_debit_rejected,20786,postpone,cancelled,5,after
20786,69977,202010,100,direct_debit_rejected,20786,instant_payment,rejected,5,after
20786,69977,202010,100,direct_debit_rejected,20786,incident,rejected,5,after
11967,35692,202008,100,rejected,0,0,,,
10638,29247,202008,100,rejected,0,0,,,
14967,23542,202009,50,rejected,0,0,,,
16314,40730,202009,50,rejected,0,0,,,
9386,7391,202007,100,rejected,0,0,,,
15172,24327,202009,50,money_back,15172,instant_payment,accepted,5,after
11390,29657,202008,50,rejected,0,0,,,
9901,33680,202007,75,rejected,0,0,,,
3160,4884,202006,80,money_back,3160,incident,accepted,5,after
9501,10086,202007,100,rejected,0,0,,,
9725,18464,202007,100,rejected,0,0,,,
8976,18000,202007,60,rejected,0,0,,,
9387,31073,202007,70,rejected,0,0,,,
10639,31566,202008,50,rejected,0,0,,,
14966,38075,202009,50,rejected,0,0,,,
9178,12491,202007,100,rejected,0,0,,,
11361,20639,202008,50,rejected,0,0,,,
11264,35275,202008,50,rejected,0,0,,,
8417,15219,202007,100,rejected,0,0,,,
8114,33693,202007,100,rejected,0,0,,,
8325,32648,202007,50,rejected,0,0,,,
8502,18175,202007,100,rejected,0,0,,,
10082,6315,202007,100,rejected,0,0,,,
9046,34176,202007,100,rejected,0,0,,,
8630,33724,202007,55,money_back,0,0,,,
26751,97516,202010,100,active,26751,instant_payment,confirmed,5,after
10170,5226,202007,50,rejected,0,0,,,
9726,12228,202007,50,rejected,0,0,,,
10471,27804,202008,100,rejected,0,0,,,
9389,23837,202007,100,rejected,0,0,,,
16517,42861,202009,50,rejected,0,0,,,
10241,25322,202007,100,rejected,0,0,,,
10096,32787,202007,100,rejected,0,0,,,
10413,12059,202008,50,rejected,0,0,,,
7159,24138,202007,100,rejected,0,0,,,
12204,34226,202008,50,rejected,0,0,,,
9047,13851,202007,100,rejected,0,0,,,
8978,33406,202007,100,rejected,0,0,,,
5924,24512,202006,100,rejected,0,0,,,
7160,25895,202007,100,rejected,0,0,,,
8688,26707,202007,100,rejected,0,0,,,
11419,31073,202008,50,rejected,0,0,,,
11976,4954,202008,50,rejected,0,0,,,
10609,7663,202008,100,rejected,0,0,,,
8539,31241,202007,100,rejected,0,0,,,
12115,19245,202008,50,rejected,0,0,,,
9728,24606,202007,100,rejected,0,0,,,
10749,25073,202008,50,rejected,0,0,,,
8979,34303,202007,100,rejected,0,0,,,
9503,21685,202007,100,rejected,0,0,,,
10221,3324,202007,50,rejected,0,0,,,
6938,28868,202007,100,rejected,0,0,,,
8812,12698,202007,100,rejected,0,0,,,
12116,33997,202008,50,rejected,0,0,,,
8117,27219,202007,100,rejected,0,0,,,
8540,28560,202007,100,rejected,0,0,,,
10302,7451,202007,100,rejected,0,0,,,
9391,34270,202007,100,rejected,0,0,,,
10084,25037,202007,50,rejected,0,0,,,
11260,7581,202008,50,rejected,0,0,,,
11432,34439,202008,50,rejected,0,0,,,
14009,19435,202008,50,rejected,0,0,,,
10172,29185,202007,100,rejected,0,0,,,
11364,693,202008,100,rejected,0,0,,,
8329,10935,202007,100,rejected,0,0,,,
9392,22772,202007,100,rejected,0,0,,,
9730,33747,202007,100,rejected,0,0,,,
10097,13213,202007,50,rejected,0,0,,,
9083,1411,202007,50,money_back,9083,incident,accepted,5,after
14004,19667,202008,100,rejected,0,0,,,
10303,34236,202007,100,rejected,0,0,,,
8981,10849,202007,100,rejected,0,0,,,
11367,25475,202008,100,rejected,0,0,,,
12949,13637,202008,100,direct_debit_rejected,12949,postpone,accepted,5,before
12949,13637,202008,100,direct_debit_rejected,12949,instant_payment,rejected,5,after
12949,13637,202008,100,direct_debit_rejected,12949,incident,rejected,5,after
8813,14880,202007,100,rejected,0,0,,,
14002,25065,202008,50,rejected,0,0,,,
11368,27786,202008,100,rejected,0,0,,,
5095,17130,202006,100,money_back,0,0,,,
8982,17890,202007,100,rejected,0,0,,,
9051,34125,202007,100,rejected,0,0,,,
10475,16093,202008,100,rejected,0,0,,,
9393,25387,202007,100,rejected,0,0,,,
23272,87346,202010,100,money_back,23272,instant_payment,accepted,5,after
8542,25912,202007,50,rejected,0,0,,,
10643,33475,202008,100,rejected,0,0,,,
11416,35518,202008,100,rejected,0,0,,,
10752,6731,202008,50,rejected,0,0,,,
9190,26409,202007,100,rejected,0,0,,,
9602,20566,202007,100,rejected,0,0,,,
10098,29754,202007,100,rejected,0,0,,,
14373,10113,202009,100,rejected,0,0,,,
5992,23138,202006,100,rejected,0,0,,,
8331,22329,202007,100,rejected,0,0,,,
12950,24296,202008,100,rejected,0,0,,,
11372,29291,202008,50,rejected,0,0,,,
8120,32823,202007,100,rejected,0,0,,,
26389,100153,202010,25,money_back,26389,instant_payment,accepted,5,after
9052,9555,202007,100,rejected,0,0,,,
9756,31188,202007,50,rejected,0,0,,,
10099,2159,202007,100,rejected,0,0,,,
10305,26808,202007,50,rejected,0,0,,,
9394,34318,202007,100,rejected,0,0,,,
10417,9258,202008,50,rejected,0,0,,,
11415,17745,202008,100,rejected,0,0,,,
21223,71051,202010,100,money_back,21223,instant_payment,accepted,5,after
11258,26262,202008,50,rejected,0,0,,,
8543,27978,202007,100,direct_debit_rejected,8543,postpone,cancelled,5,after
8543,27978,202007,100,direct_debit_rejected,8543,incident,rejected,5,after
6931,26177,202007,80,rejected,0,0,,,
8815,33458,202007,100,rejected,0,0,,,
10614,26616,202008,100,rejected,0,0,,,
10306,32822,202007,100,rejected,0,0,,,
10175,21546,202007,50,rejected,0,0,,,
10242,35112,202007,100,rejected,0,0,,,
8424,22884,202007,100,rejected,0,0,,,
11991,34206,202008,100,rejected,0,0,,,
10862,29657,202008,50,rejected,0,0,,,
21217,15780,202010,100,money_back,21217,instant_payment,accepted,5,after
11203,8899,202008,100,rejected,0,0,,,
10476,7451,202008,90,rejected,0,0,,,
9944,31940,202007,100,rejected,0,0,,,
10243,34068,202007,50,rejected,0,0,,,
6930,20583,202007,100,rejected,0,0,,,
9910,2159,202007,100,rejected,0,0,,,
11255,15660,202008,50,rejected,0,0,,,
2047,2460,202005,100,money_back,2047,postpone,accepted,5,before
2047,2460,202005,100,money_back,2047,postpone,cancelled,5,before
10307,23336,202007,50,rejected,0,0,,,
10176,29094,202007,50,rejected,0,0,,,
9054,14323,202007,100,rejected,0,0,,,
8545,33635,202007,100,rejected,0,0,,,
8985,21527,202007,100,rejected,0,0,,,
9605,24311,202007,100,rejected,0,0,,,
8816,10560,202007,100,rejected,0,0,,,
10961,10396,202008,50,rejected,0,0,,,
10053,6668,202007,80,rejected,0,0,,,
7161,25873,202007,100,rejected,0,0,,,
9911,14230,202007,100,rejected,0,0,,,
14934,38410,202009,100,rejected,0,0,,,
12119,18464,202008,80,rejected,0,0,,,
14024,11106,202008,50,rejected,0,0,,,
10616,33005,202008,100,rejected,0,0,,,
10647,9914,202008,50,rejected,0,0,,,
8694,15660,202007,100,rejected,0,0,,,
2738,1280,202006,100,money_back,2738,postpone,accepted,5,before
2738,1280,202006,100,money_back,2738,incident,accepted,5,after
2738,1280,202006,100,money_back,2738,incident,cancelled,5,after
14018,10109,202008,50,rejected,0,0,,,
9735,20743,202007,60,rejected,0,0,,,
2296,11265,202005,100,money_back,2296,postpone,accepted,5,before
19081,3022,202010,100,rejected,0,0,,,
9398,11783,202007,100,rejected,0,0,,,
10648,33133,202008,100,rejected,0,0,,,
9506,20838,202007,100,rejected,0,0,,,
10865,19980,202008,100,rejected,0,0,,,
10617,27804,202008,100,rejected,0,0,,,
9759,30375,202007,50,rejected,0,0,,,
10757,29247,202008,50,rejected,0,0,,,
12667,30672,202008,50,rejected,0,0,,,
11396,18119,202008,100,rejected,0,0,,,
7163,20583,202007,90,rejected,0,0,,,
14025,4380,202008,100,rejected,0,0,,,
2910,4528,202006,100,money_back,0,0,,,
12209,11558,202008,100,rejected,0,0,,,
10866,27520,202008,100,rejected,0,0,,,
14023,20197,202008,100,rejected,0,0,,,
9607,22651,202007,100,rejected,0,0,,,
11205,19282,202008,100,rejected,0,0,,,
11500,277,202008,50,rejected,0,0,,,
18875,8649,202010,100,money_back,18875,postpone,accepted,5,before
18875,8649,202010,100,money_back,18875,instant_payment,accepted,5,after
3252,14750,202006,100,money_back,3252,postpone,accepted,5,before
3252,14750,202006,100,money_back,3252,postpone,cancelled,5,after
9400,34545,202007,100,rejected,0,0,,,
17200,45478,202009,100,rejected,0,0,,,
11040,32796,202008,100,rejected,0,0,,,
9057,24526,202007,100,rejected,0,0,,,
8224,16874,202007,100,rejected,0,0,,,
8820,29267,202007,100,rejected,0,0,,,
11229,21876,202008,50,rejected,0,0,,,
11413,35438,202008,100,rejected,0,0,,,
11484,34370,202008,80,rejected,0,0,,,
8548,28879,202007,100,rejected,0,0,,,
6572,11318,202007,100,money_back,0,0,,,
1638,8341,202005,100,money_back,0,0,,,
10057,17095,202007,100,rejected,0,0,,,
9195,34226,202007,100,rejected,0,0,,,
10964,15548,202008,100,rejected,0,0,,,
11389,5452,202008,100,rejected,0,0,,,
8821,10035,202007,100,rejected,0,0,,,
14936,38104,202009,50,rejected,0,0,,,
9609,24094,202007,100,rejected,0,0,,,
9058,30855,202007,100,rejected,0,0,,,
8337,33743,202007,100,rejected,0,0,,,
11304,9901,202008,100,rejected,0,0,,,
11230,32787,202008,50,rejected,0,0,,,
11485,21546,202008,50,rejected,0,0,,,
11501,19847,202008,100,rejected,0,0,,,
18877,12328,202010,50,rejected,0,0,,,
10869,20583,202008,100,rejected,0,0,,,
9510,29395,202007,100,rejected,0,0,,,
9059,1159,202007,100,rejected,0,0,,,
8991,14583,202007,100,rejected,0,0,,,
8431,32996,202007,100,rejected,0,0,,,
9196,34265,202007,100,rejected,0,0,,,
11032,21391,202008,50,rejected,0,0,,,
12009,10935,202008,100,rejected,0,0,,,
11231,35374,202008,100,rejected,0,0,,,
10102,13213,202007,50,rejected,0,0,,,
12954,35858,202008,100,rejected,0,0,,,
10058,34678,202007,100,rejected,0,0,,,
10652,33277,202008,50,rejected,0,0,,,
8550,23563,202007,50,rejected,0,0,,,
9611,10086,202007,80,rejected,0,0,,,
10653,34345,202008,100,rejected,0,0,,,
12124,24243,202008,50,rejected,0,0,,,
9403,10948,202007,100,rejected,0,0,,,
11232,23318,202008,100,rejected,0,0,,,
21542,72855,202010,100,money_back,21542,postpone,accepted,5,before
21542,72855,202010,100,money_back,21542,instant_payment,rejected,5,after
14027,29393,202008,100,rejected,0,0,,,
11140,32758,202008,100,direct_debit_rejected,11140,postpone,cancelled,5,after
11140,32758,202008,100,direct_debit_rejected,11140,incident,rejected,5,after
11140,32758,202008,100,direct_debit_rejected,11140,instant_payment,cancelled,5,after
12032,7395,202008,100,rejected,0,0,,,
14379,36054,202009,50,rejected,0,0,,,
14370,16371,202009,100,rejected,0,0,,,
9060,31559,202007,100,rejected,0,0,,,
10654,27804,202008,100,rejected,0,0,,,
18528,56475,202009,100,rejected,0,0,,,
9512,6733,202007,100,rejected,0,0,,,
2739,11967,202006,100,direct_debit_rejected,2739,incident,cancelled,5,after
2739,11967,202006,100,direct_debit_rejected,2739,incident,rejected,5,after
866,4546,202003,100,money_back,0,0,,,
9917,2408,202007,60,rejected,0,0,,,
14494,36778,202009,100,rejected,0,0,,,
1901,1312,202005,100,money_back,0,0,,,
18878,55507,202010,100,rejected,0,0,,,
9765,13851,202007,100,rejected,0,0,,,
14564,16782,202009,50,rejected,0,0,,,
10061,4393,202007,100,rejected,0,0,,,
10763,29247,202008,100,rejected,0,0,,,
13056,4825,202008,100,direct_debit_rejected,13056,instant_payment,rejected,5,after
13056,4825,202008,100,direct_debit_rejected,13056,incident,rejected,5,after
10930,33080,202008,100,rejected,0,0,,,
18744,21868,202010,100,rejected,0,0,,,
10655,27804,202008,50,rejected,0,0,,,
425,1512,202001,50,money_back,0,0,,,
6026,23754,202006,100,direct_debit_rejected,6026,postpone,accepted,5,before
6026,23754,202006,100,direct_debit_rejected,6026,incident,rejected,5,after
9766,32823,202007,50,rejected,0,0,,,
11247,29092,202008,50,rejected,0,0,,,
877,4595,202003,100,money_back,0,0,,,
12214,23147,202008,50,rejected,0,0,,,
14030,36650,202008,50,rejected,0,0,,,
18530,56630,202009,50,rejected,0,0,,,
2957,3226,202006,100,money_back,0,0,,,
9955,26090,202007,100,rejected,0,0,,,
8826,10155,202007,100,rejected,0,0,,,
12024,27647,202008,50,rejected,0,0,,,
9405,34421,202007,100,rejected,0,0,,,
14253,18326,202009,100,money_back,14253,postpone,accepted,5,before
14253,18326,202009,100,money_back,14253,postpone,cancelled,5,after
14253,18326,202009,100,money_back,14253,instant_payment,accepted,5,after
9918,25590,202007,100,rejected,0,0,,,
10932,12417,202008,100,rejected,0,0,,,
11099,35314,202008,50,rejected,0,0,,,
8131,29615,202007,100,rejected,0,0,,,
8827,25075,202007,50,rejected,0,0,,,
2345,11544,202005,100,money_back,2345,postpone,accepted,5,before
2345,11544,202005,100,money_back,2345,incident,accepted,5,after
9919,9427,202007,60,rejected,0,0,,,
8436,25475,202007,50,rejected,0,0,,,
9406,34496,202007,100,rejected,0,0,,,
5604,13971,202006,100,money_back,0,0,,,
10967,12070,202008,100,rejected,0,0,,,
14610,12233,202009,90,rejected,0,0,,,
12958,29291,202008,50,rejected,0,0,,,
11100,25903,202008,50,rejected,0,0,,,
11959,16524,202008,100,rejected,0,0,,,
7639,14977,202007,100,money_back,7639,postpone,accepted,5,before
9407,2142,202007,100,rejected,0,0,,,
8437,25873,202007,100,rejected,0,0,,,
9769,34763,202007,100,rejected,0,0,,,
9920,10035,202007,100,rejected,0,0,,,
9957,28101,202007,100,rejected,0,0,,,
14255,7721,202009,50,rejected,0,0,,,
502,2109,202001,100,money_back,0,0,,,
23283,73046,202010,100,money_back,23283,postpone,cancelled,5,before
23283,73046,202010,100,money_back,23283,instant_payment,accepted,5,after
10064,32041,202007,50,rejected,0,0,,,
8133,32671,202007,100,rejected,0,0,,,
8233,12281,202007,100,rejected,0,0,,,
8438,20893,202007,100,rejected,0,0,,,
25637,85109,202010,75,money_back,25637,instant_payment,accepted,5,after
12029,29247,202008,100,rejected,0,0,,,
14020,1340,202008,100,rejected,0,0,,,
11244,25418,202008,50,rejected,0,0,,,
14497,1795,202009,100,rejected,0,0,,,
9958,34608,202007,100,rejected,0,0,,,
24882,15179,202010,25,money_back,24882,postpone,accepted,5,before
24882,15179,202010,25,money_back,24882,instant_payment,accepted,5,after
21625,60572,202010,100,direct_debit_rejected,21625,instant_payment,rejected,5,after
8346,20113,202007,100,rejected,0,0,,,
14017,36031,202008,100,rejected,0,0,,,
1356,5185,202004,100,direct_debit_rejected,0,0,,,
9922,28320,202007,100,rejected,0,0,,,
9959,15219,202007,100,rejected,0,0,,,
9518,13661,202007,100,rejected,0,0,,,
12034,29657,202008,100,rejected,0,0,,,
14134,16037,202008,100,money_back,14134,instant_payment,accepted,5,after
10968,13964,202008,100,rejected,0,0,,,
1764,508,202005,100,money_back,0,0,,,
14015,17293,202008,10,rejected,0,0,,,
2458,10985,202006,100,money_back,0,0,,,
8135,9843,202007,40,rejected,0,0,,,
8347,7227,202007,100,rejected,0,0,,,
9960,6315,202007,100,rejected,0,0,,,
2327,5496,202005,100,money_back,2327,incident,accepted,5,after
2327,5496,202005,100,money_back,2327,postpone,cancelled,5,after
10768,35259,202008,50,rejected,0,0,,,
10661,33622,202008,100,rejected,0,0,,,
10878,33222,202008,100,rejected,0,0,,,
10969,7764,202008,100,rejected,0,0,,,
8832,33142,202007,100,rejected,0,0,,,
12963,36054,202008,100,rejected,0,0,,,
10721,22477,202008,100,rejected,0,0,,,
9924,27538,202007,100,rejected,0,0,,,
10879,7764,202008,100,rejected,0,0,,,
10662,29754,202008,50,rejected,0,0,,,
12219,4931,202008,50,rejected,0,0,,,
10632,16093,202008,100,rejected,0,0,,,
8560,17723,202007,100,rejected,0,0,,,
9925,25169,202007,20,rejected,0,0,,,
394,565,202001,100,money_back,0,0,,,
26564,65859,202010,100,rejected,0,0,,,
9962,23542,202007,100,rejected,0,0,,,
10371,6765,202007,100,money_back,0,0,,,
11223,35356,202008,100,rejected,0,0,,,
9520,24094,202007,100,rejected,0,0,,,
12946,27908,202008,100,rejected,0,0,,,
8138,21223,202007,100,rejected,0,0,,,
10722,9913,202008,100,rejected,0,0,,,
8834,13964,202007,100,rejected,0,0,,,
14013,36646,202008,100,rejected,0,0,,,
9069,34364,202007,100,rejected,0,0,,,
11308,29886,202008,50,rejected,0,0,,,
14886,10993,202009,50,rejected,0,0,,,
9521,24736,202007,80,rejected,0,0,,,
10925,8705,202008,100,rejected,0,0,,,
10663,30578,202008,100,rejected,0,0,,,
16318,6923,202009,50,rejected,0,0,,,
8835,19988,202007,100,rejected,0,0,,,
8139,33787,202007,100,rejected,0,0,,,
9964,34780,202007,100,rejected,0,0,,,
16420,43059,202009,50,rejected,0,0,,,
9414,12852,202007,100,rejected,0,0,,,
9208,28621,202007,100,rejected,0,0,,,
9070,31880,202007,50,rejected,0,0,,,
10723,14216,202008,100,rejected,0,0,,,
16443,42918,202009,100,direct_debit_rejected,16443,incident,rejected,5,after
16443,42918,202009,100,direct_debit_rejected,16443,instant_payment,rejected,5,after
23603,34591,202010,25,direct_debit_rejected,23603,postpone,cancelled,5,before
23603,34591,202010,25,direct_debit_rejected,23603,instant_payment,rejected,5,after
10770,15015,202008,100,rejected,0,0,,,
8240,24947,202007,100,rejected,0,0,,,
12948,11641,202008,50,rejected,0,0,,,
